City_ID,City,Country,Date,Lat,Lng,Description,Max Temp,Humidity,Cloudiness,Wind Speed
501,Bereda,ES,2020-11-12 04:17:25,43.27,-7.54,broken clouds,55.99,87,56,3.0
502,Port Hedland,AU,2020-11-12 04:15:11,-20.32,118.57,clear sky,98.6,32,0,19.46
503,Igarka,RU,2020-11-12 04:17:26,67.47,86.58,broken clouds,4.53,93,79,9.37
504,Rio Pardo De Minas,BR,2020-11-12 04:17:26,-15.61,-42.54,scattered clouds,63.37,92,48,3.38
505,Marsabit,KE,2020-11-12 04:17:26,2.33,37.99,clear sky,65.01,90,1,10.83
506,Ilulissat,GL,2020-11-12 04:17:27,69.22,-51.1,overcast clouds,10.49,93,98,6.96
507,Oksfjord,NO,2020-11-12 04:17:27,70.24,22.35,few clouds,37.4,68,16,18.34
508,Chapais,CA,2020-11-12 04:17:27,49.78,-74.85,light snow,28.4,86,90,5.82
509,Yulara,AU,2020-11-12 04:17:27,-25.24,130.99,clear sky,93.2,7,0,5.82
510,Kuryk,KZ,2020-11-12 04:17:27,43.2,51.65,broken clouds,38.59,72,79,6.53
511,Matamoros,MX,2020-11-12 04:17:28,25.53,-103.25,clear sky,73.4,27,5,1.54
512,Correntina,BR,2020-11-12 04:17:28,-13.34,-44.64,clear sky,69.48,67,7,2.64
513,Sungaipenuh,ID,2020-11-12 04:13:54,-2.08,101.38,overcast clouds,82.8,48,90,3.49
514,Zdice,CZ,2020-11-12 04:17:28,49.91,13.98,light intensity drizzle,37.4,100,90,3.36
515,Robertsport,LR,2020-11-12 04:17:28,6.75,-11.37,light rain,78.87,79,89,3.65
516,Viedma,AR,2020-11-12 04:13:32,-40.81,-63.0,broken clouds,60.44,79,78,11.86
517,Sechura,PE,2020-11-12 04:17:29,-5.56,-80.82,overcast clouds,64.62,79,93,10.11
518,Gao,ML,2020-11-12 04:17:29,16.64,1.64,clear sky,70.59,24,0,12.46
519,Coahuayana,MX,2020-11-12 04:17:29,18.73,-103.68,clear sky,75.22,83,4,2.57
520,Riyadh,SA,2020-11-12 04:17:29,24.69,46.72,clear sky,68.0,40,0,4.7
521,Paramirim,BR,2020-11-12 04:17:29,-13.44,-42.24,clear sky,67.86,74,8,3.29
522,Kieta,PG,2020-11-12 04:17:30,-6.22,155.63,moderate rain,83.77,77,88,8.61
523,El Alto,PE,2020-11-12 04:17:30,-4.27,-81.21,broken clouds,61.9,88,67,13.89
524,Mizan Teferi,ET,2020-11-12 04:17:30,6.98,35.58,few clouds,61.38,85,14,3.0
525,Mbengwi,CM,2020-11-12 04:17:30,6.02,10.0,overcast clouds,64.69,72,100,1.95
526,Abu Dhabi,AE,2020-11-12 04:13:24,24.47,54.37,haze,77.0,78,0,1.12
527,Hirado,JP,2020-11-12 04:17:31,33.36,129.55,few clouds,66.0,55,20,3.36
528,Khani,GE,2020-11-12 04:17:31,41.96,42.96,broken clouds,48.2,100,75,2.24
529,Aranos,NA,2020-11-12 04:17:31,-24.13,19.12,clear sky,67.96,20,0,8.48
530,Outjo,NA,2020-11-12 04:17:31,-20.12,16.15,few clouds,68.0,56,20,2.24
531,Flin Flon,CA,2020-11-12 04:15:04,54.77,-101.86,overcast clouds,2.07,90,100,7.16
532,Tambacounda,SN,2020-11-12 04:17:10,13.75,-13.76,clear sky,75.97,19,0,5.06
533,Xuddur,SO,2020-11-12 04:17:32,4.12,43.89,few clouds,72.41,90,17,7.76
534,Mount Pleasant,US,2020-11-12 04:16:21,32.79,-79.86,mist,77.0,94,90,4.7
535,Agadez,NE,2020-11-12 04:17:33,19.75,10.25,clear sky,59.16,34,0,10.6
536,Svetlaya,RU,2020-11-12 04:17:34,46.54,138.33,clear sky,47.34,58,1,8.03
537,Timmins,CA,2020-11-12 04:17:34,48.47,-81.33,overcast clouds,28.4,86,90,4.7
538,Vizinga,RU,2020-11-12 04:17:35,61.07,50.1,overcast clouds,27.14,95,88,8.48
539,Sabya,SA,2020-11-12 04:17:35,17.15,42.63,clear sky,80.6,78,1,3.31
540,Taree,AU,2020-11-12 04:17:35,-31.9,152.47,light rain,82.4,58,83,14.99
541,Aklavik,CA,2020-11-12 04:13:09,68.22,-135.01,overcast clouds,3.2,71,98,5.82
542,Itoman,JP,2020-11-12 04:17:36,26.12,127.67,broken clouds,77.0,61,75,13.87
543,Harnosand,SE,2020-11-12 04:17:36,62.63,17.94,broken clouds,36.0,89,57,2.24
544,French Harbor,HN,2020-11-12 04:17:36,16.35,-86.43,few clouds,75.2,100,20,3.94
545,Idaho Falls,US,2020-11-12 04:16:34,43.47,-112.03,overcast clouds,27.0,92,90,10.29
546,Nouakchott,MR,2020-11-12 04:17:36,18.09,-15.98,overcast clouds,69.8,28,85,6.93
547,Burns Lake,CA,2020-11-12 04:17:37,54.23,-125.75,overcast clouds,23.0,100,100,1.12
548,Rafsanjan,IR,2020-11-12 04:17:37,30.41,55.99,overcast clouds,60.94,44,85,5.55
549,Praia,CV,2020-11-12 04:14:12,14.92,-23.51,clear sky,77.0,73,0,8.05
550,Chernyshevskiy,RU,2020-11-12 04:17:37,63.01,112.47,broken clouds,14.61,96,78,7.99
551,Bolobo,CD,2020-11-12 04:17:37,-2.17,16.23,moderate rain,70.03,92,42,1.34
552,Grafton,US,2020-11-12 04:17:38,42.21,-71.69,light rain,64.99,93,90,11.41
553,Abay,KZ,2020-11-12 04:17:38,49.63,72.85,broken clouds,33.8,86,75,20.13
554,Kirakira,SB,2020-11-12 04:13:43,-10.45,161.92,light rain,85.03,71,50,6.93
555,Suntar,RU,2020-11-12 04:17:38,62.14,117.63,light snow,27.64,98,99,7.09
556,Rio Gallegos,AR,2020-11-12 04:17:39,-51.62,-69.22,clear sky,48.2,76,0,9.17
557,San Teodoro,PH,2020-11-12 04:17:39,13.44,121.02,moderate rain,77.0,96,100,13.0
558,Makakilo City,US,2020-11-12 04:17:39,21.35,-158.09,few clouds,82.4,58,20,10.29
559,Nizwa,OM,2020-11-12 04:17:39,22.93,57.53,clear sky,74.7,46,0,0.65
560,Formosa,AR,2020-11-12 04:17:39,-26.18,-58.18,clear sky,71.6,88,0,5.82
561,Arcata,US,2020-11-12 04:15:26,40.87,-124.08,clear sky,44.01,81,1,3.36
562,Paamiut,GL,2020-11-12 04:13:23,61.99,-49.67,few clouds,25.41,78,12,9.17
563,Zhuanghe,CN,2020-11-12 04:17:40,39.7,122.99,broken clouds,61.36,62,81,15.05
564,High Rock,BS,2020-11-12 04:17:40,26.62,-78.28,light rain,80.02,83,100,25.03
565,Wamba,NG,2020-11-12 04:17:40,8.93,8.6,overcast clouds,73.35,39,100,3.8
566,Salta,AR,2020-11-12 04:17:41,-24.79,-65.41,shower rain,68.0,82,75,1.3
567,Innisfail,AU,2020-11-12 04:13:26,-17.53,146.03,scattered clouds,81.0,50,29,1.99
568,Rocha,UY,2020-11-12 04:14:30,-34.48,-54.33,clear sky,55.78,94,6,2.75
569,Nouadhibou,MR,2020-11-12 04:17:41,20.93,-17.03,broken clouds,71.6,56,74,10.29
570,San Rafael,AR,2020-11-12 04:17:42,-34.62,-68.33,broken clouds,74.14,45,76,8.37
571,Taguatinga,BR,2020-11-12 04:17:42,-12.39,-46.57,clear sky,77.23,56,0,3.98
572,Presidencia Roque Saenz Pena,AR,2020-11-12 04:15:55,-26.79,-60.44,clear sky,69.01,91,0,1.99
573,Ilorin,NG,2020-11-12 04:17:42,8.5,4.55,overcast clouds,75.24,75,88,3.18
574,Lompoc,US,2020-11-12 04:17:42,34.64,-120.46,broken clouds,53.6,87,75,4.7
575,Bacolod,PH,2020-11-12 04:17:43,10.67,122.95,light rain,85.78,73,40,13.42
576,Rio Claro,BR,2020-11-12 04:17:43,-22.41,-47.56,light rain,68.5,89,97,3.27
577,Carballo,ES,2020-11-12 04:17:43,43.21,-8.69,overcast clouds,57.2,87,90,10.29
578,Garachine,PA,2020-11-12 04:17:43,8.06,-78.36,moderate rain,78.08,86,98,6.8
579,Moose Factory,CA,2020-11-12 04:12:46,51.26,-80.61,clear sky,21.2,92,1,6.93
580,Luderitz,NA,2020-11-12 04:17:44,-26.65,15.16,clear sky,60.82,63,0,9.44
581,Gigmoto,PH,2020-11-12 04:17:44,13.78,124.39,light rain,85.12,69,99,12.33
582,Bakchar,RU,2020-11-12 04:17:44,57.02,82.07,overcast clouds,28.26,94,99,11.77
583,Saint-Paul,RE,2020-11-12 04:17:45,-21.01,55.27,overcast clouds,77.0,73,90,5.82
584,Vestmannaeyjar,IS,2020-11-12 04:17:45,63.44,-20.27,overcast clouds,40.57,78,100,28.61
585,Willowmore,ZA,2020-11-12 04:17:45,-33.29,23.49,few clouds,53.89,82,20,6.98
586,Sokode,TG,2020-11-12 04:17:45,8.98,1.13,clear sky,69.8,94,0,2.98
587,Udarnyy,RU,2020-11-12 04:17:46,54.34,42.86,clear sky,27.27,94,1,6.53
588,Fairbanks,US,2020-11-12 04:17:29,64.84,-147.72,broken clouds,25.0,85,75,1.72
589,Chimoio,MZ,2020-11-12 04:17:46,-19.12,33.48,broken clouds,68.0,100,75,12.75
590,Pedernales,DO,2020-11-12 04:13:42,18.04,-71.74,overcast clouds,79.52,76,94,0.18
591,Egvekinot,RU,2020-11-12 04:17:47,66.32,-179.17,overcast clouds,16.11,95,100,14.12
592,Ardakan,IR,2020-11-12 04:17:47,32.31,54.02,broken clouds,55.4,54,75,2.24
593,Kenmare,IE,2020-11-12 04:17:47,51.88,-9.58,broken clouds,46.92,80,60,7.54
594,Santander,ES,2020-11-12 04:17:47,43.46,-3.8,few clouds,59.0,82,20,2.24
595,Ocos,GT,2020-11-12 04:17:47,14.51,-92.19,broken clouds,78.8,100,75,3.36
596,Trindade,BR,2020-11-12 04:17:48,-16.65,-49.49,scattered clouds,71.6,83,40,5.82
597,Aden,YE,2020-11-12 04:14:04,12.78,45.04,clear sky,80.1,69,0,9.28
598,Bathsheba,BB,2020-11-12 04:17:48,13.22,-59.52,scattered clouds,80.6,83,40,16.11
599,Bilibino,RU,2020-11-12 04:17:48,68.05,166.44,overcast clouds,-0.63,90,100,2.57
600,Amos,CA,2020-11-12 04:16:43,48.57,-78.12,overcast clouds,32.0,93,90,6.93
601,Yumen,CN,2020-11-12 04:17:49,40.28,97.2,broken clouds,44.96,41,51,15.9
602,Olinda,BR,2020-11-12 04:17:49,-8.01,-34.86,scattered clouds,78.8,74,40,9.17
603,Tigil,RU,2020-11-12 04:17:49,57.8,158.67,broken clouds,23.18,96,58,5.64
604,Margate,GB,2020-11-12 04:17:49,51.38,1.39,broken clouds,51.01,85,65,1.99
605,San Giovanni In Persiceto,IT,2020-11-12 04:17:49,44.64,11.18,mist,54.0,93,75,1.12
606,Mardin,TR,2020-11-12 04:17:50,37.31,40.74,few clouds,53.6,76,20,6.93
607,Manaure,CO,2020-11-12 04:17:50,11.78,-72.44,light rain,81.79,82,100,5.57
608,Katobu,ID,2020-11-12 04:17:50,-4.94,122.53,few clouds,94.41,48,11,2.24
609,Mozarlandia,BR,2020-11-12 04:17:50,-14.74,-50.57,scattered clouds,78.15,65,50,5.7
610,Coracora,PE,2020-11-12 04:17:51,-15.03,-73.78,scattered clouds,50.02,55,36,1.14
611,Cape Canaveral,US,2020-11-12 04:17:51,28.41,-80.6,clear sky,78.01,88,1,21.92
612,Malakal,SS,2020-11-12 04:17:51,9.53,31.66,clear sky,72.59,29,0,4.47
613,Denton,US,2020-11-12 04:15:16,33.2,-97.13,clear sky,57.99,76,1,8.7
614,Prachuap Khiri Khan,TH,2020-11-12 04:17:51,12.22,99.75,scattered clouds,71.6,94,40,5.82
615,Kalnibolotskaya,RU,2020-11-12 04:17:52,46.01,40.46,clear sky,33.13,90,6,5.03
616,Port Augusta,AU,2020-11-12 04:17:52,-32.5,137.77,broken clouds,73.4,46,75,10.29
617,Bichena,ET,2020-11-12 04:17:53,10.45,38.2,broken clouds,48.99,68,72,2.04
618,Half Moon Bay,US,2020-11-12 04:17:46,37.46,-122.43,clear sky,53.6,87,1,9.17
619,Udachnyy,RU,2020-11-12 04:17:53,66.42,112.4,broken clouds,19.4,92,75,4.47
620,Gimli,CA,2020-11-12 04:17:54,50.63,-96.99,overcast clouds,23.0,79,100,10.29
621,Nautanwa,IN,2020-11-12 04:17:54,27.43,83.42,clear sky,77.86,39,0,2.19
622,Naifaru,MV,2020-11-12 04:17:54,5.44,73.37,clear sky,82.56,73,2,7.54
623,Kalikapur,IN,2020-11-12 04:17:55,22.62,86.28,haze,78.8,57,40,2.24
624,Waingapu,ID,2020-11-12 04:17:55,-9.66,120.26,overcast clouds,90.39,57,100,9.66
625,Port Dover,CA,2020-11-12 04:17:55,42.78,-80.2,clear sky,41.0,80,0,3.36
626,Peruibe,BR,2020-11-12 04:17:56,-24.32,-47.0,overcast clouds,70.18,91,97,2.71
627,Kodinsk,RU,2020-11-12 04:17:56,58.69,99.18,overcast clouds,34.92,84,95,12.71
628,Kobryn,BY,2020-11-12 04:17:56,52.21,24.36,overcast clouds,41.0,86,90,6.71
629,Martapura,ID,2020-11-12 04:14:54,-3.42,114.85,scattered clouds,91.4,63,40,2.24
630,Acapulco,MX,2020-11-12 04:13:49,16.86,-99.89,clear sky,80.6,78,5,3.36
631,Galesong,ID,2020-11-12 04:17:57,-5.32,119.37,few clouds,89.6,66,20,9.17
632,Kodinar,IN,2020-11-12 04:17:57,20.79,70.7,clear sky,80.37,30,0,13.18
633,Shenjiamen,CN,2020-11-12 04:17:57,29.96,122.3,few clouds,65.86,59,19,9.31
634,Tura,IN,2020-11-12 04:17:57,25.52,90.22,clear sky,78.55,53,0,1.28
635,San Policarpo,PH,2020-11-12 04:17:57,12.18,125.51,moderate rain,83.66,77,99,13.0
636,Verkhnyaya Inta,RU,2020-11-12 04:17:58,65.98,60.31,overcast clouds,14.13,97,99,7.9
637,Rock Sound,BS,2020-11-12 04:17:58,24.9,-76.2,overcast clouds,79.52,77,92,22.77
638,Port Hawkesbury,CA,2020-11-12 04:17:58,45.62,-61.35,broken clouds,62.6,88,75,12.75
639,Dothan,US,2020-11-12 04:17:58,31.22,-85.39,clear sky,73.4,88,1,4.7
640,Batagay-Alyta,RU,2020-11-12 04:17:59,67.8,130.41,few clouds,-4.45,88,11,1.48
641,Chotila,IN,2020-11-12 04:17:59,22.42,71.18,clear sky,78.33,21,0,11.07
642,Gizo,SB,2020-11-12 04:17:59,-8.1,156.84,light rain,84.76,70,21,7.2
643,Three Hills,CA,2020-11-12 04:17:59,51.7,-113.27,scattered clouds,8.6,78,50,2.24
644,Katherine,AU,2020-11-12 04:17:59,-14.47,132.27,scattered clouds,96.8,39,40,9.17
645,Akhmim,EG,2020-11-12 04:18:00,26.56,31.75,clear sky,57.2,58,0,6.93
646,Agnibilekrou,CI,2020-11-12 04:18:00,7.13,-3.2,overcast clouds,70.11,99,86,1.92
647,Avera,US,2020-11-12 04:18:00,33.19,-82.53,moderate rain,73.4,87,90,6.93
648,Terra Santa,BR,2020-11-12 04:18:00,-2.1,-56.49,overcast clouds,77.65,80,89,2.66
649,Pangnirtung,CA,2020-11-12 04:18:00,66.15,-65.71,snow,21.85,94,100,12.08
650,Wanning,CN,2020-11-12 04:18:01,18.8,110.4,broken clouds,76.15,67,53,17.81
651,Candolim,IN,2020-11-12 04:18:01,15.52,73.76,few clouds,78.8,50,20,6.93
652,Berezniki,RU,2020-11-12 04:18:01,59.42,56.81,light snow,24.01,94,100,8.72
653,Kyenjojo,UG,2020-11-12 04:18:01,0.63,30.62,light rain,59.61,96,72,0.87
654,Zhangjiakou,CN,2020-11-12 04:18:02,40.81,114.88,clear sky,50.81,39,0,9.19
655,Puerto Leguizamo,CO,2020-11-12 04:18:02,-0.19,-74.78,light rain,73.94,96,100,2.21
656,Raymond,US,2020-11-12 04:18:02,43.9,-70.47,overcast clouds,66.99,88,100,1.01
657,Tongren,CN,2020-11-12 04:18:02,27.72,109.19,clear sky,71.29,43,0,2.06
658,Havoysund,NO,2020-11-12 04:18:02,71.0,24.66,clear sky,37.4,86,0,10.29
659,Beauceville,CA,2020-11-12 04:13:57,46.22,-70.78,overcast clouds,59.0,72,100,3.36
660,Amahai,ID,2020-11-12 04:18:03,-3.33,128.92,light rain,86.7,66,18,7.16
661,Karasburg,NA,2020-11-12 04:18:03,-28.02,18.75,clear sky,68.4,22,0,10.2
662,Maridi,SS,2020-11-12 04:18:03,4.92,29.47,few clouds,67.66,86,12,1.97
663,Coruripe,BR,2020-11-12 04:18:03,-10.13,-36.18,scattered clouds,73.78,82,26,8.52
664,Port Lincoln,AU,2020-11-12 04:18:04,-34.73,135.87,overcast clouds,63.21,61,92,19.01
665,Ban Nahin,LA,2020-11-12 04:18:04,18.24,104.21,scattered clouds,80.91,39,40,5.68
666,Iralaya,HN,2020-11-12 04:18:04,15.0,-83.23,broken clouds,78.82,86,79,1.5
667,Medzilaborce,SK,2020-11-12 04:18:04,49.27,21.9,overcast clouds,36.0,92,100,1.99
668,Beloha,MG,2020-11-12 04:18:05,-25.17,45.05,few clouds,77.05,70,20,8.72
669,Xambioa,BR,2020-11-12 04:18:05,-6.41,-48.54,clear sky,76.08,78,0,1.39
670,Lufilufi,WS,2020-11-12 04:18:05,-13.87,-171.6,broken clouds,84.2,83,75,8.05
671,Vilcun,CL,2020-11-12 04:18:05,-38.65,-72.23,overcast clouds,51.8,87,90,2.24
672,Cherskiy,RU,2020-11-12 04:18:05,68.75,161.3,overcast clouds,6.39,95,100,7.87
673,Maningrida,AU,2020-11-12 04:18:05,-12.07,134.27,broken clouds,90.28,54,77,10.25
674,Boshnyakovo,RU,2020-11-12 04:18:06,49.63,142.17,overcast clouds,38.95,75,100,9.57
675,Tieling,CN,2020-11-12 04:18:06,42.29,123.84,broken clouds,61.47,36,72,18.23
676,Rapid Valley,US,2020-11-12 04:18:06,44.06,-103.15,mist,24.01,85,90,23.04
677,Vanimo,PG,2020-11-12 04:18:06,-2.67,141.3,overcast clouds,80.58,75,100,6.22
678,Niquero,CU,2020-11-12 04:18:07,20.04,-77.58,overcast clouds,78.84,86,100,3.44
679,Santa Rosa,PH,2020-11-12 04:18:07,14.31,121.11,overcast clouds,78.8,94,90,6.93
680,Wyndham,US,2020-11-12 04:17:44,37.7,-77.61,heavy intensity rain,72.0,94,100,1.99
681,Cananeia,BR,2020-11-12 04:14:56,-25.01,-47.93,overcast clouds,69.69,91,100,2.86
682,Oconomowoc,US,2020-11-12 04:18:08,43.11,-88.5,clear sky,35.01,85,1,3.36
683,Traverse City,US,2020-11-12 04:18:08,44.76,-85.62,clear sky,35.6,74,1,8.05
684,Piacabucu,BR,2020-11-12 04:18:08,-10.41,-36.43,clear sky,74.48,81,8,7.83
685,Kango,GA,2020-11-12 04:18:08,0.19,10.1,overcast clouds,74.52,96,100,0.54
686,Harper,LR,2020-11-12 04:18:08,4.38,-7.72,moderate rain,77.14,88,89,6.26
687,Vypolzovo,RU,2020-11-12 04:18:09,57.88,33.7,overcast clouds,35.37,97,100,5.57
688,Chesham,GB,2020-11-12 04:18:09,51.7,-0.6,scattered clouds,48.99,92,28,16.55
689,Manokwari,ID,2020-11-12 04:18:09,-0.87,134.08,light rain,83.53,73,99,3.69
690,San Juan,AR,2020-11-12 04:14:07,-31.54,-68.54,overcast clouds,78.06,41,100,3.47
691,Kharan,PK,2020-11-12 04:18:10,28.58,65.42,few clouds,70.39,23,24,0.89
692,Tambilil,PH,2020-11-12 04:18:10,5.96,124.67,light rain,86.0,66,75,3.36
693,Mopipi,BW,2020-11-12 04:18:10,-21.18,24.88,scattered clouds,72.82,61,28,18.21
694,Olmos,PE,2020-11-12 04:18:10,-5.98,-79.75,overcast clouds,64.99,79,98,3.0
695,Berezanka,UA,2020-11-12 04:18:10,46.85,31.39,clear sky,30.2,86,0,6.71
696,Numan,NG,2020-11-12 04:18:11,9.47,12.03,scattered clouds,74.23,36,45,3.4
697,Meulaboh,ID,2020-11-12 04:18:11,4.14,96.13,broken clouds,85.89,66,73,4.61
698,Duzce,TR,2020-11-12 04:17:36,40.84,31.16,broken clouds,51.12,77,55,1.28
699,Tibiri,NE,2020-11-12 04:18:11,13.56,7.05,clear sky,71.69,27,0,9.98
700,Pinheiro,BR,2020-11-12 04:18:11,-2.52,-45.08,overcast clouds,74.89,95,100,2.95
701,Mega,ET,2020-11-12 04:18:12,4.05,38.3,scattered clouds,59.13,91,27,7.29
702,Kshenskiy,RU,2020-11-12 04:18:12,51.84,37.71,clear sky,29.41,95,2,5.19
703,Jasper,US,2020-11-12 04:18:13,37.2,-94.35,clear sky,44.6,65,1,8.05
704,Erzin,TR,2020-11-12 04:18:13,36.96,36.2,clear sky,60.01,49,0,11.99
705,Cocorit,MX,2020-11-12 04:18:13,27.58,-109.97,clear sky,64.36,48,0,1.5
706,Taksimo,RU,2020-11-12 04:18:14,56.34,114.88,clear sky,24.33,85,0,2.84
707,Lerwick,GB,2020-11-12 04:18:14,60.15,-1.15,light rain,51.8,93,100,23.04
708,Beatrice,US,2020-11-12 04:18:14,40.27,-96.75,clear sky,39.99,69,1,5.82
709,Ebnat-Kappel,CH,2020-11-12 04:18:15,47.26,9.12,scattered clouds,43.0,87,34,3.91
710,Neiafu,TO,2020-11-12 04:18:15,-18.65,-173.98,broken clouds,82.4,78,75,12.75
711,Athabasca,CA,2020-11-12 04:18:15,54.72,-113.29,clear sky,-4.0,83,0,1.12
712,Necochea,AR,2020-11-12 04:18:15,-38.55,-58.74,clear sky,63.0,76,3,10.0
713,Redmond,US,2020-11-12 04:15:34,47.67,-122.12,broken clouds,43.0,92,54,2.59
714,Carberry,CA,2020-11-12 04:18:14,49.87,-99.36,light snow,17.6,85,90,9.17
715,San Andres,CO,2020-11-12 04:16:08,12.58,-81.7,few clouds,77.0,94,20,4.16
716,Revelstoke,CA,2020-11-12 04:18:16,50.98,-118.2,overcast clouds,30.2,92,90,2.24
717,Montepuez,MZ,2020-11-12 04:18:17,-13.13,39.0,overcast clouds,73.8,74,98,4.72
718,Manggar,ID,2020-11-12 04:18:17,-2.88,108.27,overcast clouds,86.4,67,100,7.92
719,Warwick,US,2020-11-12 04:18:17,41.7,-71.42,light rain,64.99,93,90,8.05
720,Ambon,ID,2020-11-12 04:18:17,-3.7,128.18,scattered clouds,89.6,70,40,8.05
721,Nemuro,JP,2020-11-12 04:18:18,43.32,145.57,clear sky,46.4,45,0,11.41
722,Sabzevar,IR,2020-11-12 04:18:18,36.21,57.68,light rain,50.0,87,90,8.5
723,Am Timan,TD,2020-11-12 04:18:18,11.03,20.28,broken clouds,73.62,31,64,6.2
724,Plougastel-Daoulas,FR,2020-11-12 04:18:18,48.37,-4.37,few clouds,50.0,81,20,6.93
725,Caravelas,BR,2020-11-12 04:18:19,-17.71,-39.25,overcast clouds,73.18,92,100,5.08
726,Marondera,ZW,2020-11-12 04:18:19,-18.19,31.55,overcast clouds,59.14,93,99,12.21
727,Caxito,AO,2020-11-12 04:18:19,-8.58,13.66,broken clouds,78.8,83,75,6.93
728,Sao Felix Do Xingu,BR,2020-11-12 04:18:19,-6.64,-51.99,clear sky,73.81,84,1,1.01
729,Banda Aceh,ID,2020-11-12 04:15:15,5.56,95.32,scattered clouds,85.55,69,31,10.8
730,Castrovillari,IT,2020-11-12 04:18:20,39.82,16.21,few clouds,50.13,71,14,2.39
731,Businga,CD,2020-11-12 04:18:20,3.33,20.88,broken clouds,69.71,96,66,1.36
732,Qaqortoq,GL,2020-11-12 04:18:20,60.72,-46.03,clear sky,24.22,82,0,6.31
733,Fuyang,CN,2020-11-12 04:18:20,32.9,115.82,clear sky,68.36,39,0,8.55
734,Vardo,NO,2020-11-12 04:18:21,70.37,31.11,clear sky,26.6,79,0,9.17
735,Luzhou,CN,2020-11-12 04:18:21,28.87,105.44,broken clouds,73.69,39,69,2.26
736,Deqing,CN,2020-11-12 04:18:21,30.54,119.96,clear sky,71.01,52,0,5.01
737,Bani,DO,2020-11-12 04:18:21,18.28,-70.33,overcast clouds,75.0,93,96,1.99
738,Monor,HU,2020-11-12 04:18:22,47.35,19.45,overcast clouds,42.01,93,90,6.93
739,Susangerd,IR,2020-11-12 04:18:22,31.56,48.18,thunderstorm with rain,66.2,100,90,4.7
740,Carlagan,PH,2020-11-12 04:18:22,14.97,122.05,light rain,82.2,82,100,16.71
741,Escarcega,MX,2020-11-12 04:18:22,18.61,-90.75,scattered clouds,68.92,98,40,1.79
742,Joshimath,IN,2020-11-12 04:18:22,30.57,79.57,clear sky,60.76,19,0,3.06
743,Oriximina,BR,2020-11-12 04:18:23,-1.77,-55.87,light rain,76.86,87,88,3.53
744,Forbes,AU,2020-11-12 04:18:23,-33.38,148.02,overcast clouds,81.0,38,89,1.99
745,Masallatah,LY,2020-11-12 04:18:23,32.62,14.0,few clouds,62.35,77,15,7.31
746,Pangody,RU,2020-11-12 04:18:23,65.85,74.49,broken clouds,-2.42,93,54,6.64
747,Parkes,AU,2020-11-12 04:18:23,-33.13,148.18,scattered clouds,81.0,38,47,1.99
748,Never,FR,2020-11-12 04:13:35,46.99,3.16,overcast clouds,48.99,91,100,5.84
749,Neuquen,AR,2020-11-12 04:18:24,-38.95,-68.06,light rain,62.6,88,75,4.7
750,Aloleng,PH,2020-11-12 04:18:24,16.13,119.78,moderate rain,79.12,84,100,34.18
751,Liwale,TZ,2020-11-12 04:18:24,-9.77,37.93,broken clouds,71.53,86,63,2.66
752,Muzhi,RU,2020-11-12 04:18:24,65.37,64.67,light snow,10.24,95,99,12.73
